name,description,old_price,price,size,quantity_in_stock,category_id,image,age_gender,id,rating
Fancy Stylish Rings Valentine Gift for Boyfriend,Meenaz Men Jewellery Black Stainless Steel Ring for Men Boys Fancy Stylish Rings Valentine Gift for Boyfriend -MR901,,229539.0,XL,1,3,https://m.media-amazon.com/images/I/61qOupsO6HL._SS400_.jpg,Men,487,0.0
Fancy Stylish Rings Valentine Gift for Boyfriend,Meenaz Men Jewellery Black Stainless Steel Ring for Men Boys Fancy Stylish Rings Valentine Gift for Boyfriend -MR901,,229539.0,XXL,1,3,https://m.media-amazon.com/images/I/61qOupsO6HL._SS400_.jpg,Kids,488,0.0
Fancy Stylish Rings Valentine Gift for Boyfriend,Meenaz Men Jewellery Black Stainless Steel Ring for Men Boys Fancy Stylish Rings Valentine Gift for Boyfriend -MR901,,229539.0,XXL,1,3,https://m.media-amazon.com/images/I/61qOupsO6HL._SS400_.jpg,Men,489,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,S,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Kids,490,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,S,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Men,491,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,M,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Kids,492,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,M,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Men,493,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,L,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Kids,494,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,L,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Men,495,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,XL,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Kids,496,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,XL,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Men,497,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,XXL,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Kids,498,0.0
Sterling Silver Plated Jewelry,"his Men’s Pietersite Ring features a genuine Pietersite gemstone, known for its mesmerizing blend of blues, golds, and browns. Pietersite is a rare and unique gemstone, making this ring stand out with its dynamic and striking color patterns.",,1235115.0,XXL,1,3,https://m.media-amazon.com/images/I/41Ks5KYWIlL._AC_SL1080_.jpg,Men,499,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,S,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Kids,500,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,S,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Men,501,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,M,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Kids,502,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,M,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Men,503,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,L,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Kids,504,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,L,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Men,505,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,XL,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Kids,506,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,XL,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Men,507,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,XXL,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Kids,508,0.0
Black Simulated Diamond CZ Bracelet,"Make your loved one feel special with this sparkly, trendy, and durable blue plated link bracelet.",,2625742.0,XXL,1,3,https://m.media-amazon.com/images/I/51TH2Ow2bPL._AC_SL1024_.jpg,Men,509,0.0
Elegant Matte Titanium Steel Men's Promise Ring,"This jewelry have stylish and elegant design, which is personalized and characteristic and unique",,4625742.0,S,1,3,https://m.media-amazon.com/images/I/5105uAUuIuL._AC_SL1500_.jpg,Men,510,0.0
Elegant Matte Titanium Steel Men's Promise Ring,"This jewelry have stylish and elegant design, which is personalized and characteristic and unique",,4625742.0,M,1,3,https://m.media-amazon.com/images/I/5105uAUuIuL._AC_SL1500_.jpg,Men,511,0.0
Elegant Matte Titanium Steel Men's Promise Ring,"This jewelry have stylish and elegant design, which is personalized and characteristic and unique",,4625742.0,L,1,3,https://m.media-amazon.com/images/I/5105uAUuIuL._AC_SL1500_.jpg,Men,512,0.0
Elegant Matte Titanium Steel Men's Promise Ring,"This jewelry have stylish and elegant design, which is personalized and characteristic and unique",,4625742.0,XL,1,3,https://m.media-amazon.com/images/I/5105uAUuIuL._AC_SL1500_.jpg,Men,513,0.0
Elegant Matte Titanium Steel Men's Promise Ring,"This jewelry have stylish and elegant design, which is personalized and characteristic and unique",,4625742.0,XXL,1,3,https://m.media-amazon.com/images/I/5105uAUuIuL._AC_SL1500_.jpg,Men,514,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,S,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Babies,515,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,S,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Kids,516,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,M,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Babies,517,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,M,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Kids,518,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,L,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Babies,519,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,L,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Kids,520,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,XL,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Babies,521,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,XL,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Kids,522,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,XXL,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Babies,523,0.0
Boys' Easy Belts for Kids and Toddlers,"Myself Belts promote independence in children and are a great solution for school uniforms, potty training, and special needs.",,854675.0,XXL,1,4,https://m.media-amazon.com/images/I/61gwW8UMGbL._AC_SL1500_.jpg,Kids,524,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,S,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Babies,525,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,S,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Kids,526,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,S,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Women,527,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,S,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Men,528,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,M,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Babies,529,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,M,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Kids,530,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,M,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Women,531,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,M,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Men,532,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,L,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Babies,533,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,L,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Kids,534,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,L,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Women,535,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,L,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Men,536,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Babies,537,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Kids,538,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Women,539,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Men,540,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XXL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Babies,541,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XXL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Kids,542,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XXL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Women,543,0.0
Kajeer 2PCS Kids Elastic Belts - Adjustable Zinc Alloy Buckle Belt for Toddlers Boys Girls,"Great for babies, toddlers, kids, boys and girls alike as perfect Gifts for baby",,666351.0,XXL,1,4,https://m.media-amazon.com/images/I/713zMy5qB0L._AC_SL1500_.jpg,Men,544,0.0
JASGOOD 2 Pack Boy's Canvas Belts Kids Strap Web belts for Uniform Baseball Golf Waist Belt,This simple and practical canvas belt is designed for kids.The soft and durable belt is perfect for fast-growing teens to wear while relaxing or playing sports. Holds up their pants.,,603155.0,S,1,4,"https://m.media-amazon.com/images/I/51uCf0zgwzL._AC_SR400,400_.jpg",Babies,545,0.0
